Customer ID,Customer Name,Segment,Category,Sub-Category,Sales
SS-20875,Sung Shariari,Consumer,Office Supplies,Storage,17.44
SS-20875,Sung Shariari,Consumer,Office Supplies,Binders,62.88
SS-20875,Sung Shariari,Consumer,Furniture,Bookcases,290.352
TG-21640,Trudy Glocke,Consumer,Technology,Accessories,113.52
TG-21640,Trudy Glocke,Consumer,Furniture,Furnishings,135.3
HP-14815,Harold Pawlan,Home Office,Furniture,Furnishings,111.15
MH-17290,Marc Harrigan,Home Office,Technology,Phones,776.85
MH-17290,Marc Harrigan,Home Office,Office Supplies,Binders,12.294
MH-17290,Marc Harrigan,Home Office,Furniture,Tables,154.764
MH-17290,Marc Harrigan,Home Office,Office Supplies,Storage,43.28
CB-12415,Christy Brittain,Consumer,Office Supplies,Paper,92.94
CB-12415,Christy Brittain,Consumer,Office Supplies,Appliances,52.56
VD-21670,Valerie Dominguez,Consumer,Technology,Phones,971.88
SR-20425,Sharelle Roach,Home Office,Furniture,Chairs,141.96
AG-10330,Alex Grayson,Consumer,Furniture,Tables,182.55
BP-11095,Bart Pistole,Corporate,Office Supplies,Paper,88.768
JW-16075,Julia West,Consumer,Office Supplies,Appliances,53.088
LH-16900,Lena Hernandez,Consumer,Furniture,Furnishings,275.88
LH-16900,Lena Hernandez,Consumer,Office Supplies,Binders,157.9
KT-16480,Kean Thornton,Consumer,Office Supplies,Labels,4.91
CC-12220,Chris Cortes,Consumer,Office Supplies,Storage,87.92
CC-12220,Chris Cortes,Consumer,Office Supplies,Paper,5.98
BF-11170,Ben Ferrer,Home Office,Technology,Phones,222.384
BF-11170,Ben Ferrer,Home Office,Office Supplies,Fasteners,16
MS-17770,Maxwell Schwartz,Consumer,Office Supplies,Paper,21.84
MS-17770,Maxwell Schwartz,Consumer,Office Supplies,Binders,15.6
AH-10030,Aaron Hawkins,Corporate,Office Supplies,Envelopes,247.84
AH-10030,Aaron Hawkins,Corporate,Office Supplies,Binders,9.912
CK-12595,Clytie Kelty,Consumer,Office Supplies,Storage,69.52
NP-18325,Naresj Patel,Consumer,Office Supplies,Art,11.52
NP-18325,Naresj Patel,Consumer,Furniture,Chairs,717.72
NP-18325,Naresj Patel,Consumer,Office Supplies,Storage,236.5
NP-18325,Naresj Patel,Consumer,Furniture,Tables,170.352
GM-14440,Gary McGarr,Consumer,Furniture,Chairs,145.764
SG-20605,Speros Goranitis,Consumer,Technology,Accessories,107.97
HK-14890,Heather Kirkland,Corporate,Technology,Accessories,143.96
HK-14890,Heather Kirkland,Corporate,Technology,Copiers,2399.96
HK-14890,Heather Kirkland,Corporate,Office Supplies,Paper,74.352
HK-14890,Heather Kirkland,Corporate,Office Supplies,Appliances,87.168
HK-14890,Heather Kirkland,Corporate,Office Supplies,Storage,32.232
MY-18295,Muhammed Yedwab,Corporate,Office Supplies,Binders,2.202
MY-18295,Muhammed Yedwab,Corporate,Office Supplies,Binders,9.396
RC-19960,Ryan Crowe,Consumer,Technology,Phones,89.97
JO-15145,Jack O'Briant,Corporate,Office Supplies,Art,12.78
MW-18220,Mitch Webber,Consumer,Technology,Accessories,40
NZ-18565,Nick Zandusky,Home Office,Office Supplies,Binders,23.24
JM-15250,Janet Martin,Consumer,Furniture,Chairs,908.82
ED-13885,Emily Ducich,Home Office,Office Supplies,Supplies,5.552
ED-13885,Emily Ducich,Home Office,Office Supplies,Art,8.016
ED-13885,Emily Ducich,Home Office,Furniture,Chairs,74.592
ED-13885,Emily Ducich,Home Office,Furniture,Furnishings,16.784
ED-13885,Emily Ducich,Home Office,Office Supplies,Appliances,38.864
DW-13480,Dianna Wilson,Home Office,Technology,Phones,203.976
DW-13480,Dianna Wilson,Home Office,Furniture,Tables,674.352
JK-15205,Jamie Kunitz,Consumer,Office Supplies,Binders,5.388
JK-15205,Jamie Kunitz,Consumer,Office Supplies,Art,30.976
JS-15880,John Stevenson,Consumer,Office Supplies,Storage,1350.12
JS-15880,John Stevenson,Consumer,Office Supplies,Binders,15.92
PO-19180,Philisse Overcash,Home Office,Furniture,Furnishings,19.54
MH-17290,Marc Harrigan,Home Office,Office Supplies,Art,21.4
MH-17290,Marc Harrigan,Home Office,Office Supplies,Labels,12.6
PO-19180,Philisse Overcash,Home Office,Office Supplies,Art,11.96
PO-19180,Philisse Overcash,Home Office,Technology,Phones,138
HF-14995,Herbert Flentye,Consumer,Technology,Phones,116.76
HF-14995,Herbert Flentye,Consumer,Furniture,Tables,331.023
VB-21745,Victoria Brennan,Corporate,Furniture,Furnishings,756.8
MG-17890,Michael Granlund,Home Office,Furniture,Furnishings,8.736
BO-11425,Bobby Odegard,Consumer,Office Supplies,Art,6.08
CM-12115,Chad McGuire,Consumer,Furniture,Furnishings,17.46
CM-12115,Chad McGuire,Consumer,Technology,Machines,369.16
LC-16930,Linda Cazamias,Corporate,Office Supplies,Art,2.912
LC-16930,Linda Cazamias,Corporate,Office Supplies,Paper,20.736
LC-16930,Linda Cazamias,Corporate,Office Supplies,Paper,9.568
EH-13765,Edward Hooks,Corporate,Office Supplies,Paper,30.18
EH-13765,Edward Hooks,Corporate,Office Supplies,Binders,51.648
EH-13765,Edward Hooks,Corporate,Office Supplies,Binders,11.232
MC-17275,Marc Crier,Consumer,Office Supplies,Labels,14.73
HW-14935,Helen Wasserman,Corporate,Office Supplies,Art,16.4
HW-14935,Helen Wasserman,Corporate,Office Supplies,Paper,25.92
LC-16870,Lena Cacioppo,Consumer,Office Supplies,Art,8.82
LC-16870,Lena Cacioppo,Consumer,Office Supplies,Binders,62.496
LC-16870,Lena Cacioppo,Consumer,Technology,Accessories,339.96
LC-16870,Lena Cacioppo,Consumer,Office Supplies,Binders,49.568
BP-11290,Beth Paige,Consumer,Office Supplies,Binders,274.491
TG-21310,Toby Gnade,Consumer,Technology,Phones,137.94
MC-18100,Mick Crebagga,Consumer,Technology,Accessories,40.68
RB-19360,Raymond Buch,Consumer,Technology,Phones,110.376
RB-19360,Raymond Buch,Consumer,Office Supplies,Appliances,151.62
RB-19360,Raymond Buch,Consumer,Furniture,Furnishings,30.8
ES-14080,Erin Smith,Corporate,Office Supplies,Paper,123.92
ES-14080,Erin Smith,Corporate,Technology,Accessories,1319.8
RD-19720,Roger Demir,Consumer,Office Supplies,Binders,89.712
RD-19720,Roger Demir,Consumer,Office Supplies,Paper,22.83
SC-20380,Shahid Collister,Consumer,Office Supplies,Binders,30.88
SC-20380,Shahid Collister,Consumer,Office Supplies,Appliances,465.16
SC-20380,Shahid Collister,Consumer,Office Supplies,Paper,27.12
GB-14575,Giulietta Baptist,Consumer,Furniture,Furnishings,113.6
GB-14575,Giulietta Baptist,Consumer,Office Supplies,Paper,12.96
GB-14575,Giulietta Baptist,Consumer,Office Supplies,Binders,69.456
FP-14320,Frank Preis,Consumer,Office Supplies,Art,8.64
EA-14035,Erin Ashbrook,Corporate,Technology,Machines,341.991
SC-20305,Sean Christensen,Consumer,Furniture,Furnishings,43.96
SC-20305,Sean Christensen,Consumer,Office Supplies,Envelopes,39.76
JF-15355,Jay Fein,Consumer,Furniture,Furnishings,66.36
JF-15355,Jay Fein,Consumer,Office Supplies,Binders,92.88
JF-15355,Jay Fein,Consumer,Furniture,Furnishings,24.14
TP-21415,Tom Prescott,Consumer,Furniture,Chairs,4416.174
RL-19615,Rob Lucas,Consumer,Office Supplies,Art,49.56
SB-20170,Sarah Bern,Consumer,Office Supplies,Storage,354.9
JS-15595,Jill Stevenson,Corporate,Office Supplies,Labels,15.12
JS-15595,Jill Stevenson,Corporate,Furniture,Bookcases,302.45
JS-15595,Jill Stevenson,Corporate,Office Supplies,Storage,44.672
BP-11155,Becky Pak,Consumer,Technology,Accessories,119.98
BP-11155,Becky Pak,Consumer,Technology,Accessories,989.97
EM-13825,Elizabeth Moffitt,Corporate,Office Supplies,Labels,9.216
SC-20695,Steve Chapman,Corporate,Office Supplies,Paper,68.52
EM-14140,Eugene Moren,Home Office,Office Supplies,Appliances,364.74
EM-14140,Eugene Moren,Home Office,Furniture,Furnishings,47.4
EM-14140,Eugene Moren,Home Office,Office Supplies,Storage,49.76
EM-14140,Eugene Moren,Home Office,Office Supplies,Art,5.56
EM-14140,Eugene Moren,Home Office,Office Supplies,Paper,629.1
EM-14140,Eugene Moren,Home Office,Office Supplies,Art,14.7
EM-14140,Eugene Moren,Home Office,Office Supplies,Paper,45.36
EM-14140,Eugene Moren,Home Office,Technology,Phones,125.99
GZ-14545,George Zrebassa,Corporate,Office Supplies,Art,14.7
ML-17395,Marina Lichtenstein,Corporate,Technology,Phones,32.7
ML-17395,Marina Lichtenstein,Corporate,Office Supplies,Envelopes,31.68
PG-18895,Paul Gonzalez,Consumer,Office Supplies,Art,181.86
DK-12835,Damala Kotsonis,Corporate,Furniture,Chairs,155.372
SJ-20215,Sarah Jordon,Consumer,Office Supplies,Binders,13.428
SJ-20215,Sarah Jordon,Consumer,Office Supplies,Storage,67.136
AG-10675,Anna Gayman,Consumer,Office Supplies,Paper,89.568
AG-10675,Anna Gayman,Consumer,Furniture,Furnishings,315.776
KD-16495,Keith Dawkins,Corporate,Furniture,Bookcases,273.666
KD-16495,Keith Dawkins,Corporate,Office Supplies,Appliances,17.48
EB-13975,Erica Bern,Corporate,Office Supplies,Supplies,20.608
EB-13975,Erica Bern,Corporate,Office Supplies,Binders,4.095
AW-10930,Arthur Wiediger,Home Office,Technology,Phones,339.96
AW-10930,Arthur Wiediger,Home Office,Furniture,Furnishings,63.98
JK-16120,Julie Kriz,Home Office,Technology,Accessories,799.92
TC-21535,Tracy Collins,Home Office,Technology,Phones,35.984
TC-21535,Tracy Collins,Home Office,Technology,Accessories,389.97
TH-21235,Tiffany House,Corporate,Technology,Accessories,185.528
PW-19240,Pierre Wener,Consumer,Office Supplies,Binders,2541.98
GH-14410,Gary Hansen,Home Office,Technology,Machines,599.985
JK-15730,Joe Kamberova,Consumer,Office Supplies,Binders,3.036
LC-17140,Logan Currie,Consumer,Office Supplies,Art,25.92
LC-17140,Logan Currie,Consumer,Furniture,Furnishings,66.112
BK-11260,Berenike Kampe,Consumer,Technology,Accessories,46.36
BS-11365,Bill Shonely,Corporate,Technology,Accessories,6.9
BS-11365,Bill Shonely,Corporate,Furniture,Furnishings,57.69
AG-10525,Andy Gerbode,Corporate,Technology,Machines,559.71
SC-20725,Steven Cartwright,Consumer,Office Supplies,Storage,305.01
SC-20725,Steven Cartwright,Consumer,Office Supplies,Binders,50.784
SC-20725,Steven Cartwright,Consumer,Office Supplies,Labels,26.01
LR-16915,Lena Radford,Consumer,Technology,Machines,649
CB-12415,Christy Brittain,Consumer,Furniture,Furnishings,59.99
RD-19900,Ruben Dartt,Consumer,Furniture,Furnishings,20.24
NC-18340,Nat Carroll,Consumer,Office Supplies,Art,37.84
NC-18340,Nat Carroll,Consumer,Office Supplies,Fasteners,5.472
NB-18655,Nona Balk,Corporate,Office Supplies,Storage,77.24
JK-15730,Joe Kamberova,Consumer,Furniture,Tables,292.1
JK-15730,Joe Kamberova,Consumer,Furniture,Furnishings,8.544
JK-15730,Joe Kamberova,Consumer,Furniture,Bookcases,424.116
JK-15730,Joe Kamberova,Consumer,Office Supplies,Binders,2.892
JK-15730,Joe Kamberova,Consumer,Office Supplies,Storage,381.72
DO-13645,Doug O'Connell,Consumer,Furniture,Chairs,97.184
DO-13645,Doug O'Connell,Consumer,Office Supplies,Paper,10.368
MG-18145,Mike Gockenbach,Consumer,Furniture,Tables,890.841
LH-17155,Logan Haushalter,Consumer,Technology,Accessories,72
LH-17155,Logan Haushalter,Consumer,Furniture,Chairs,113.888
LH-17155,Logan Haushalter,Consumer,Office Supplies,Envelopes,158.13
MM-18280,Muhammed MacIntyre,Corporate,Office Supplies,Fasteners,14.13
BD-11320,Bill Donatelli,Consumer,Office Supplies,Binders,64.75
SC-20575,Sonia Cooley,Consumer,Office Supplies,Binders,1.872
SC-20575,Sonia Cooley,Consumer,Office Supplies,Binders,11.214
SC-20575,Sonia Cooley,Consumer,Office Supplies,Art,37.376
TN-21040,Tanja Norvell,Home Office,Technology,Phones,286.4
ZC-21910,Zuschuss Carroll,Consumer,Office Supplies,Art,43.92
NB-18655,Nona Balk,Corporate,Furniture,Tables,142.182
KH-16330,Katharine Harms,Corporate,Office Supplies,Paper,19.608
KH-16330,Katharine Harms,Corporate,Office Supplies,Binders,4.158
MN-17935,Michael Nguyen,Consumer,Technology,Phones,979.95
MN-17935,Michael Nguyen,Consumer,Furniture,Furnishings,135.3
MY-18295,Muhammed Yedwab,Corporate,Office Supplies,Paper,8.904
MY-18295,Muhammed Yedwab,Corporate,Technology,Accessories,100.8
CS-11950,Carlos Soltero,Consumer,Furniture,Furnishings,41.96
CS-11950,Carlos Soltero,Consumer,Office Supplies,Labels,9.45
MC-17845,Michael Chen,Consumer,Office Supplies,Appliances,400.8
MC-17845,Michael Chen,Consumer,Office Supplies,Binders,28.792
SC-20050,Sample Company A,Home Office,Furniture,Furnishings,111
SC-20050,Sample Company A,Home Office,Technology,Machines,1279.968
SC-20050,Sample Company A,Home Office,Office Supplies,Storage,1856.19
SP-20650,Stephanie Phelps,Corporate,Furniture,Furnishings,22.752
SC-20440,Shaun Chance,Corporate,Technology,Phones,61.542
SC-20440,Shaun Chance,Corporate,Office Supplies,Binders,81.438
PR-18880,Patrick Ryan,Consumer,Furniture,Furnishings,67.36
PR-18880,Patrick Ryan,Consumer,Furniture,Furnishings,54.528
JK-15625,Jim Karlsson,Consumer,Technology,Accessories,843.9
JK-15625,Jim Karlsson,Consumer,Furniture,Bookcases,449.568
BM-11575,Brendan Murry,Corporate,Office Supplies,Storage,15.51
SM-20950,Suzanne McNair,Corporate,Furniture,Chairs,192.186
KC-16255,Karen Carlisle,Corporate,Office Supplies,Art,5.76
SG-20470,Sheri Gordon,Consumer,Furniture,Chairs,67.88
SG-20470,Sheri Gordon,Consumer,Office Supplies,Labels,162.89
SG-20470,Sheri Gordon,Consumer,Furniture,Furnishings,25.71
TB-21520,Tracy Blumstein,Consumer,Office Supplies,Storage,191.88
DV-13045,Darrin Van Huff,Corporate,Furniture,Tables,721.875
DV-13045,Darrin Van Huff,Corporate,Technology,Phones,73.568
DV-13045,Darrin Van Huff,Corporate,Office Supplies,Art,13.584
DV-13045,Darrin Van Huff,Corporate,Furniture,Chairs,64.784
SC-20020,Sam Craven,Consumer,Office Supplies,Appliances,176.772
JB-15400,Jennifer Braxton,Corporate,Office Supplies,Binders,38.82
JB-15400,Jennifer Braxton,Corporate,Office Supplies,Binders,21.9
GH-14425,Gary Hwang,Consumer,Technology,Accessories,111.79
MG-17650,Matthew Grinstein,Home Office,Technology,Phones,445.44
RD-19660,Robert Dilbeck,Home Office,Office Supplies,Labels,16.52
SN-20560,Skye Norling,Home Office,Office Supplies,Paper,29.9
AH-10690,Anna Häberlin,Corporate,Office Supplies,Binders,116.4
MZ-17335,Maria Zettner,Home Office,Office Supplies,Art,1.408
MZ-17335,Maria Zettner,Home Office,Furniture,Furnishings,169.568
AR-10345,Alex Russell,Corporate,Technology,Phones,251.964
AR-10345,Alex Russell,Corporate,Furniture,Tables,523.764
JF-15295,Jason Fortune-,Consumer,Office Supplies,Paper,19.44
JF-15295,Jason Fortune-,Consumer,Furniture,Chairs,194.352
JF-15295,Jason Fortune-,Consumer,Office Supplies,Binders,36.624
DS-13180,David Smith,Corporate,Technology,Phones,340.182
DS-13180,David Smith,Corporate,Office Supplies,Fasteners,12.672
DS-13180,David Smith,Corporate,Office Supplies,Binders,6.888
DS-13180,David Smith,Corporate,Office Supplies,Storage,32.544
DS-13180,David Smith,Corporate,Furniture,Chairs,347.802
BP-11095,Bart Pistole,Corporate,Office Supplies,Binders,15.57
TG-21310,Toby Gnade,Consumer,Office Supplies,Labels,4.608
BT-11395,Bill Tyler,Corporate,Technology,Phones,257.98
JF-15190,Jamie Frazer,Consumer,Office Supplies,Storage,153.78
JF-15190,Jamie Frazer,Consumer,Office Supplies,Storage,61.02
JF-15190,Jamie Frazer,Consumer,Office Supplies,Supplies,110.11
JF-15190,Jamie Frazer,Consumer,Office Supplies,Fasteners,7.89
MK-17905,Michael Kennedy,Corporate,Office Supplies,Binders,36.024
GG-14650,Greg Guthrie,Corporate,Office Supplies,Art,54.336
MC-18130,Mike Caudle,Corporate,Office Supplies,Storage,92.52
ML-18265,Muhammed Lee,Consumer,Office Supplies,Art,10.272
AG-10270,Alejandro Grove,Consumer,Office Supplies,Storage,40.74
AG-10270,Alejandro Grove,Consumer,Office Supplies,Labels,14.4
AG-10270,Alejandro Grove,Consumer,Technology,Phones,149.95
AG-10270,Alejandro Grove,Consumer,Office Supplies,Supplies,16.9
AG-10270,Alejandro Grove,Consumer,Office Supplies,Paper,17.61
AG-10270,Alejandro Grove,Consumer,Office Supplies,Appliances,378
AG-10270,Alejandro Grove,Consumer,Office Supplies,Paper,17.64
AG-10270,Alejandro Grove,Consumer,Office Supplies,Storage,373.08
AG-10270,Alejandro Grove,Consumer,Furniture,Furnishings,1336.44
AG-10270,Alejandro Grove,Consumer,Technology,Phones,29.97
TT-21070,Ted Trevino,Consumer,Furniture,Chairs,390.368
TT-21070,Ted Trevino,Consumer,Furniture,Furnishings,101.52
LT-16765,Larry Tron,Consumer,Office Supplies,Paper,74.352
DD-13570,Dorothy Dickinson,Consumer,Office Supplies,Paper,15.7
DD-13570,Dorothy Dickinson,Consumer,Office Supplies,Art,59.52
DD-13570,Dorothy Dickinson,Consumer,Office Supplies,Paper,34.4
DB-12970,Darren Budd,Corporate,Furniture,Tables,313.176
DB-12970,Darren Budd,Corporate,Furniture,Chairs,866.646
DM-12955,Dario Medina,Corporate,Office Supplies,Appliances,795.408
ME-17725,Max Engle,Consumer,Office Supplies,Paper,35.856
ME-17725,Max Engle,Consumer,Technology,Accessories,23.84
TR-21325,Toby Ritter,Consumer,Furniture,Furnishings,43.13
TR-21325,Toby Ritter,Consumer,Office Supplies,Paper,30.87
SH-20395,Shahid Hopkins,Consumer,Office Supplies,Supplies,70.12
CB-12535,Claudia Bergmann,Corporate,Furniture,Bookcases,509.9575
CB-12535,Claudia Bergmann,Corporate,Furniture,Furnishings,122.91
CB-12535,Claudia Bergmann,Corporate,Furniture,Chairs,97.568
CB-12535,Claudia Bergmann,Corporate,Furniture,Chairs,722.352
ML-17410,Maris LaWare,Consumer,Office Supplies,Labels,11.52
JG-15310,Jason Gross,Corporate,Furniture,Furnishings,167.84
JS-15880,John Stevenson,Consumer,Furniture,Tables,172.11
AG-10270,Alejandro Grove,Consumer,Technology,Accessories,99.98
MG-17890,Michael Granlund,Home Office,Technology,Phones,156.792
MG-17890,Michael Granlund,Home Office,Technology,Accessories,35.36
MG-17890,Michael Granlund,Home Office,Furniture,Furnishings,13.592
SC-20770,Stewart Carmichael,Corporate,Furniture,Chairs,386.68
SC-20770,Stewart Carmichael,Corporate,Technology,Accessories,379.96
SC-20770,Stewart Carmichael,Corporate,Technology,Phones,539.91
SC-20770,Stewart Carmichael,Corporate,Office Supplies,Paper,41.24
SC-20770,Stewart Carmichael,Corporate,Office Supplies,Binders,51.897
SC-20770,Stewart Carmichael,Corporate,Office Supplies,Storage,552.56
SC-20770,Stewart Carmichael,Corporate,Office Supplies,Binders,23.16
SC-20770,Stewart Carmichael,Corporate,Office Supplies,Storage,126.08
SC-20770,Stewart Carmichael,Corporate,Technology,Machines,449.1
BS-11755,Bruce Stewart,Consumer,Office Supplies,Appliances,195.104
BS-11755,Bruce Stewart,Consumer,Furniture,Furnishings,36.672
LC-17140,Logan Currie,Consumer,Furniture,Chairs,85.246
LC-17140,Logan Currie,Consumer,Furniture,Furnishings,32.712
MH-17440,Mark Haberlin,Corporate,Office Supplies,Binders,11.43
MH-17440,Mark Haberlin,Corporate,Office Supplies,Binders,30.44
MH-17440,Mark Haberlin,Corporate,Office Supplies,Paper,12.96
MH-17440,Mark Haberlin,Corporate,Office Supplies,Paper,16
MH-17440,Mark Haberlin,Corporate,Office Supplies,Appliances,32.67
RD-19720,Roger Demir,Consumer,Office Supplies,Fasteners,4.464
RD-19720,Roger Demir,Consumer,Office Supplies,Binders,9.345
BP-11095,Bart Pistole,Corporate,Office Supplies,Binders,9.144
BP-11095,Bart Pistole,Corporate,Office Supplies,Binders,23.136
BP-11095,Bart Pistole,Corporate,Office Supplies,Art,99.2
BF-11020,Barry Französisch,Corporate,Office Supplies,Binders,21.36
CP-12085,Cathy Prescott,Corporate,Furniture,Furnishings,46.9
JL-15235,Janet Lee,Consumer,Office Supplies,Binders,18.72
JL-15235,Janet Lee,Consumer,Furniture,Tables,236.528
JG-15805,John Grady,Corporate,Office Supplies,Labels,18.9
VP-21760,Victoria Pisteka,Corporate,Office Supplies,Paper,10.688
VP-21760,Victoria Pisteka,Corporate,Office Supplies,Storage,237.096
RD-19810,Ross DeVincentis,Home Office,Office Supplies,Paper,5.184
RD-19810,Ross DeVincentis,Home Office,Office Supplies,Paper,65.584
RD-19810,Ross DeVincentis,Home Office,Furniture,Furnishings,22.2
RD-19810,Ross DeVincentis,Home Office,Office Supplies,Paper,419.4
MH-18025,Michelle Huthwaite,Consumer,Furniture,Furnishings,88.92
SJ-20125,Sanjit Jacobs,Home Office,Office Supplies,Art,9.912
SJ-20125,Sanjit Jacobs,Home Office,Furniture,Chairs,318.43
SJ-20125,Sanjit Jacobs,Home Office,Office Supplies,Binders,5.8
SJ-20125,Sanjit Jacobs,Home Office,Technology,Phones,1415.76
FM-14380,Fred McMath,Consumer,Technology,Phones,148.48
KH-16360,Katherine Hughes,Consumer,Office Supplies,Labels,9.248
KH-16360,Katherine Hughes,Consumer,Office Supplies,Storage,1036.624
LL-16840,Lauren Leatherbury,Consumer,Technology,Phones,569.64
LL-16840,Lauren Leatherbury,Consumer,Office Supplies,Binders,9.14
LL-16840,Lauren Leatherbury,Consumer,Furniture,Furnishings,1196.86
LL-16840,Lauren Leatherbury,Consumer,Furniture,Bookcases,523.26
AR-10540,Andy Reiter,Consumer,Technology,Copiers,639.968
AR-10540,Andy Reiter,Consumer,Office Supplies,Paper,52.76
NP-18670,Nora Paige,Consumer,Technology,Accessories,538.92
LP-17095,Liz Preis,Consumer,Office Supplies,Art,14.88
LP-17095,Liz Preis,Consumer,Office Supplies,Paper,34.24
LP-17095,Liz Preis,Consumer,Office Supplies,Storage,261.74
AH-10690,Anna Häberlin,Corporate,Office Supplies,Appliances,87.84
TB-21190,Thomas Brumley,Home Office,Furniture,Furnishings,34.92
AA-10315,Alex Avila,Consumer,Office Supplies,Paper,14.94
AA-10315,Alex Avila,Consumer,Furniture,Furnishings,14.56
AC-10615,Ann Chong,Corporate,Office Supplies,Binders,3.576
AC-10615,Ann Chong,Corporate,Office Supplies,Storage,147.184
EM-14140,Eugene Moren,Home Office,Technology,Copiers,1499.95
QJ-19255,Quincy Jones,Corporate,Office Supplies,Art,13.568
ME-17320,Maria Etezadi,Home Office,Furniture,Chairs,2573.82
ME-17320,Maria Etezadi,Home Office,Office Supplies,Binders,609.98
ME-17320,Maria Etezadi,Home Office,Office Supplies,Art,5.48
ME-17320,Maria Etezadi,Home Office,Technology,Phones,391.98
ME-17320,Maria Etezadi,Home Office,Technology,Phones,755.96
ME-17320,Maria Etezadi,Home Office,Office Supplies,Fasteners,31.12
ME-17320,Maria Etezadi,Home Office,Office Supplies,Paper,6.54
LB-16795,Laurel Beltran,Home Office,Office Supplies,Envelopes,12.78
JP-16135,Julie Prescott,Home Office,Office Supplies,Binders,18.464
EB-13705,Ed Braxton,Corporate,Furniture,Chairs,445.802
CS-12400,Christopher Schild,Home Office,Office Supplies,Art,2.48
CS-12400,Christopher Schild,Home Office,Office Supplies,Binders,25.9
PM-19135,Peter McVee,Home Office,Office Supplies,Paper,29.9
PM-19135,Peter McVee,Home Office,Technology,Accessories,2249.91
PM-19135,Peter McVee,Home Office,Furniture,Tables,1053.164
AA-10645,Anna Andreadi,Consumer,Office Supplies,Paper,12.96
FA-14230,Frank Atkinson,Corporate,Furniture,Furnishings,106.68
CM-12190,Charlotte Melton,Consumer,Technology,Phones,119.94
CC-12475,Cindy Chapman,Consumer,Office Supplies,Paper,10.272
CC-12475,Cindy Chapman,Consumer,Furniture,Tables,512.19
CC-12475,Cindy Chapman,Consumer,Office Supplies,Appliances,1.556
TC-21295,Toby Carlisle,Consumer,Office Supplies,Binders,4.448
TC-21295,Toby Carlisle,Consumer,Furniture,Furnishings,276.69
TC-21295,Toby Carlisle,Consumer,Office Supplies,Fasteners,4.96
TC-21295,Toby Carlisle,Consumer,Office Supplies,Art,71.92
TC-21295,Toby Carlisle,Consumer,Furniture,Furnishings,18.84
TC-21295,Toby Carlisle,Consumer,Technology,Accessories,140.97
TC-21295,Toby Carlisle,Consumer,Technology,Phones,470.376
TB-21400,Tom Boeckenhauer,Consumer,Office Supplies,Art,6.08
TB-21400,Tom Boeckenhauer,Consumer,Technology,Phones,164.792
JK-15325,Jason Klamczynski,Corporate,Office Supplies,Envelopes,23.36
BW-11200,Ben Wallace,Consumer,Office Supplies,Binders,12.176
SH-20395,Shahid Hopkins,Consumer,Technology,Phones,46.384
SH-20395,Shahid Hopkins,Consumer,Office Supplies,Storage,362.92
JL-15835,John Lee,Consumer,Office Supplies,Paper,9.248
JL-15835,John Lee,Consumer,Technology,Phones,1889.946
JL-15835,John Lee,Consumer,Office Supplies,Storage,62.04
JL-15835,John Lee,Consumer,Furniture,Furnishings,396.92
JL-15835,John Lee,Consumer,Office Supplies,Storage,239.456
JL-15835,John Lee,Consumer,Office Supplies,Art,13.12
JL-15835,John Lee,Consumer,Office Supplies,Binders,29.36
JL-15835,John Lee,Consumer,Office Supplies,Appliances,214.9
JL-15835,John Lee,Consumer,Office Supplies,Binders,15.92
JL-15835,John Lee,Consumer,Technology,Accessories,146.45
JL-15835,John Lee,Consumer,Office Supplies,Storage,15.14
JL-15835,John Lee,Consumer,Office Supplies,Labels,5.76
JL-15835,John Lee,Consumer,Technology,Copiers,1399.98
MD-17350,Maribeth Dona,Consumer,Office Supplies,Binders,8.952
MD-17350,Maribeth Dona,Consumer,Office Supplies,Binders,8.856
MD-17350,Maribeth Dona,Consumer,Furniture,Chairs,85.246
CL-12565,Clay Ludtke,Consumer,Office Supplies,Envelopes,21.728
CL-12565,Clay Ludtke,Consumer,Furniture,Chairs,1487.04
RA-19885,Ruben Ausman,Corporate,Office Supplies,Envelopes,71.88
RA-19885,Ruben Ausman,Corporate,Furniture,Furnishings,9.24
RA-19885,Ruben Ausman,Corporate,Office Supplies,Paper,35.88
RA-19885,Ruben Ausman,Corporate,Office Supplies,Binders,17.04
RA-19885,Ruben Ausman,Corporate,Office Supplies,Binders,931.176
LC-16885,Lena Creighton,Consumer,Furniture,Furnishings,266.352
LC-16885,Lena Creighton,Consumer,Furniture,Chairs,483.136
SW-20245,Scot Wooten,Consumer,Furniture,Chairs,196.784
SW-20245,Scot Wooten,Consumer,Furniture,Bookcases,231.92
HG-14965,Henry Goldwyn,Corporate,Office Supplies,Supplies,29.7
MV-17485,Mark Van Huff,Consumer,Furniture,Furnishings,13.592
GT-14710,Greg Tran,Consumer,Office Supplies,Paper,70.88
BS-11380,Bill Stewart,Corporate,Office Supplies,Storage,114.288
BS-11380,Bill Stewart,Corporate,Office Supplies,Binders,36.624
BS-11380,Bill Stewart,Corporate,Furniture,Bookcases,242.352
BS-11380,Bill Stewart,Corporate,Technology,Phones,49.616
BS-11380,Bill Stewart,Corporate,Furniture,Furnishings,508.704
BS-11380,Bill Stewart,Corporate,Technology,Phones,57.36
BS-11380,Bill Stewart,Corporate,Furniture,Chairs,906.68
CM-12715,Craig Molinari,Corporate,Technology,Phones,719.952
CM-12715,Craig Molinari,Corporate,Technology,Phones,755.944
CM-12715,Craig Molinari,Corporate,Office Supplies,Binders,11.98
